index,bytes,skeleton_id,entry_count,types
1654,103,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1655,102,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1656,103,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1657,100,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1658,102,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1659,102,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1660,102,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1661,102,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1662,100,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1663,102,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1664,102,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1665,103,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1666,101,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1667,102,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1668,103,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1669,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1670,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1671,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1672,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1673,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1674,141,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1675,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1676,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1677,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1678,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1679,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1680,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1681,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1682,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1683,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1684,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1685,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1686,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1687,141,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1688,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1689,144,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1690,143,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1691,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1692,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1693,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1694,138,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1695,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1696,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1697,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1698,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1699,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1700,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1701,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1702,148,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1703,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1704,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 1
1705,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1706,140,1,26,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1
1707,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1708,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1709,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 1
1710,110,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1711,81,1,12,2 2 2 2 2 2 2 2 2 2 1 2
1712,95,1,14,2 2 2 2 2 2 2 2 2 2 2 2 1 2
1713,102,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1714,95,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1715,79,1,11,2 2 2 2 2 2 2 2 2 1 2
1716,108,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1717,100,1,14,2 2 2 2 2 2 2 2 2 2 2 2 1 2
1718,137,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1719,141,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1720,137,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1721,141,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1722,140,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1723,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1724,130,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1725,137,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1726,139,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1727,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2
1728,135,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1729,144,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2
1730,138,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2
1731,135,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1732,141,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1733,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1734,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1735,139,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1
1736,144,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1737,142,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1738,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2
1739,134,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1740,131,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1741,118,1,22,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1742,129,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1743,132,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1744,129,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1745,134,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1746,133,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1747,136,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1748,135,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1749,137,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1750,136,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1751,101,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1752,133,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1753,135,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1754,134,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1755,143,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1756,27,1,2,2 2
1757,140,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1758,135,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1759,140,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1760,134,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1761,140,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1762,134,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1763,135,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1764,129,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1765,137,1,25,2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1766,119,1,23,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1767,130,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1768,133,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1769,132,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1770,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1771,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1772,137,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1773,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1774,138,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1775,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1776,146,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1777,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1778,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1779,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1780,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1781,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1782,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1783,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1784,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1785,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1786,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1787,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1788,153,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1789,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1790,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1791,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1792,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1793,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1794,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1795,144,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1796,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1797,147,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1798,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1799,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1800,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1801,140,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1802,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1803,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1804,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1805,152,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1806,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1807,129,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1808,124,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1809,124,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1810,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1811,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1812,124,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1813,115,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1814,115,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1815,111,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1816,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1817,99,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1818,100,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1819,124,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1820,103,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1821,125,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1822,121,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1823,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1824,109,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1825,115,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1826,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1827,124,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1828,111,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1829,121,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1830,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1831,124,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1832,123,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1833,126,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1834,124,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1835,113,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1836,4,1,0,
1837,97,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1838,125,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1839,105,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1840,121,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1841,127,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1842,53,1,3,2 2 2
1843,139,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1844,140,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1845,113,1,23,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1846,125,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1847,136,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1848,139,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1849,140,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1850,135,1,25,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1851,134,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1852,83,1,9,2 2 2 2 2 2 2 2 1
1853,105,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1854,102,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1855,117,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1856,111,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1857,117,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1858,107,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1859,107,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1860,110,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1861,74,1,6,2 2 2 2 2 1
1862,104,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1863,105,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1864,92,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1865,97,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1866,99,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1867,106,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1868,110,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1869,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1870,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1871,86,1,10,2 2 2 2 2 2 2 2 2 1
1872,111,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1873,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1874,111,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1875,117,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1876,119,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1877,118,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1878,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1879,95,1,14,2 2 2 2 2 2 2 2 2 2 2 2 2 1
1880,117,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1881,119,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1882,92,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1883,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 1
1884,129,1,23,2 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 1 2
1885,134,1,26,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 1 2
1886,132,1,22,2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1887,138,1,26,2 2 2 1 2 2 2 1 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 1 2
1888,112,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1889,142,1,26,2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 1 2
1890,134,1,24,2 2 2 1 2 2 2 1 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2
1891,136,1,27,2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 1 2
1892,124,1,24,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2
1893,135,1,26,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 1 2
1894,45,1,7,2 2 2 2 2 2 2
1895,94,1,11,2 2 2 2 2 2 2 2 2 2 1
1896,133,1,26,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 1 2
1897,144,1,27,2 2 2 2 2 2 1 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 1 2 1 2
1898,141,1,25,2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2
1899,117,1,24,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2
1900,135,1,24,2 2 2 2 2 2 1 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 1 2
1901,122,1,24,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2
1902,133,1,24,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2
1903,134,1,26,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 1 2
1904,129,1,25,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 1 2
1905,134,1,27,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 1 2 1 2
1906,133,1,24,2 2 2 1 2 2 2 1 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2
1907,145,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1908,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1909,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
